stock,year,label
CALL,2017,2
FISV,2014,2
FISV,2015,2
FISV,2016,2
FISV,2017,2
LRAD,2014,2
LRAD,2015,0
LRAD,2016,1
LRAD,2017,2
SILC,2014,0
SILC,2015,1
SILC,2016,2
SILC,2017,2
APH,2014,2
APH,2015,1
APH,2016,2
APH,2017,2
DISH,2014,2
DISH,2015,0
DISH,2016,1
DISH,2017,0
ZBRA,2014,2
ZBRA,2015,0
ZBRA,2016,2
ZBRA,2017,2
GLAD,2014,1
GLAD,2015,1
GLAD,2016,2
GLAD,2017,1
JMP,2014,1
JMP,2015,0
JMP,2016,2
JMP,2017,1
KVHI,2014,1
KVHI,2015,0
KVHI,2016,2
KVHI,2017,1
KYO,2014,1
KYO,2015,1
KYO,2016,2
KYO,2017,2
TCAP,2014,0
TCAP,2015,1
TCAP,2016,1
TCAP,2017,0
ALK,2014,2
ALK,2015,2
ALK,2016,2
ALK,2017,0
WWW,2014,0
WWW,2015,0
WWW,2016,2
WWW,2017,2
HABT,2014,0
HABT,2015,0
HABT,2016,0
HABT,2017,0
CHKP,2014,2
CHKP,2015,1
CHKP,2016,1
CHKP,2017,2
CVA,2014,2
CVA,2015,0
CVA,2016,1
CVA,2017,1
PBH,2014,1
PBH,2015,2
PBH,2016,1
PBH,2017,0
REFR,2014,0
REFR,2015,1
REFR,2016,0
REFR,2017,0
OCN,2014,0
OCN,2015,0
OCN,2016,0
OCN,2017,0
DCI,2014,1
DCI,2015,0
DCI,2016,2
DCI,2017,2
SYMC,2014,2
SYMC,2015,0
SYMC,2016,2
SYMC,2017,2
XEL,2014,2
XEL,2015,1
XEL,2016,2
XEL,2017,2
ALOT,2014,2
ALOT,2015,1
ALOT,2016,1
ALOT,2017,1
EQT,2014,0
EQT,2015,0
EQT,2016,2
EQT,2017,1
RGLS,2014,2
RGLS,2015,0
RGLS,2016,0
RGLS,2017,0
NSP,2014,1
NSP,2015,2
NSP,2016,2
NSP,2017,2
WDFC,2014,2
WDFC,2015,2
WDFC,2016,2
WDFC,2017,1
PG,2014,2
PG,2015,1
PG,2016,2
PG,2017,1
EXFO,2014,0
EXFO,2015,0
EXFO,2016,2
EXFO,2017,1
VISI,2014,2
VISI,2015,0
VISI,2016,0
VISI,2017,0
GNMK,2014,1
GNMK,2015,0
GNMK,2016,2
GNMK,2017,0
KTOS,2014,0
KTOS,2015,0
KTOS,2016,2
KTOS,2017,2
PHIIK,2014,0
PHIIK,2015,0
PHIIK,2016,1
PHIIK,2017,0
ISNS,2014,0
ISNS,2015,2
ISNS,2016,1
ISNS,2017,0
GENE,2014,0
GENE,2015,2
GENE,2016,0
GENE,2017,0
CTLT,2014,2
CTLT,2015,1
CTLT,2016,2
CTLT,2017,2
GAB,2014,1
GAB,2015,1
GAB,2016,2
GAB,2017,2
MCO,2014,2
MCO,2015,1
MCO,2016,1
MCO,2017,2
TAHO,2014,0
TAHO,2015,0
TAHO,2016,1
TAHO,2017,0
ESIO,2014,0
ESIO,2015,0
ESIO,2016,1
ESIO,2017,2
DVD,2014,1
DVD,2015,1
DVD,2016,1
DVD,2017,0
HALO,2014,0
HALO,2015,2
HALO,2016,0
HALO,2017,2
ERIE,2014,2
ERIE,2015,2
ERIE,2016,2
ERIE,2017,2
NAP,2014,0
NAP,2015,1
NAP,2016,1
NAP,2017,0
MSEX,2014,2
MSEX,2015,2
MSEX,2016,2
MSEX,2017,1
BHP,2014,0
BHP,2015,0
BHP,2016,2
BHP,2017,2
LORL,2014,1
LORL,2015,0
LORL,2016,1
LORL,2017,2
CFFN,2014,2
CFFN,2015,1
CFFN,2016,2
CFFN,2017,0
BH,2014,0
BH,2015,0
BH,2016,2
BH,2017,0
GZT,2014,1
GZT,2015,0
GZT,2016,1
GZT,2017,1
PPG,2014,2
PPG,2015,0
PPG,2016,1
PPG,2017,2
CBPO,2014,2
CBPO,2015,2
CBPO,2016,0
CBPO,2017,0
BNCL,2014,2
BNCL,2015,2
BNCL,2016,2
BNCL,2017,0
XL,2014,2
XL,2015,2
XL,2016,1
XL,2017,1
ESV,2014,0
ESV,2015,0
ESV,2016,0
ESV,2017,0
PBMD,2014,0
PBMD,2015,2
PBMD,2016,0
PBMD,2017,0
NPTN,2014,0
NPTN,2015,2
NPTN,2016,1
NPTN,2017,0
SPB,2014,2
SPB,2015,1
SPB,2016,2
SPB,2017,0
NRT,2014,0
NRT,2015,0
NRT,2016,1
NRT,2017,2
SERV,2014,2
SERV,2015,2
SERV,2016,1
SERV,2017,2
RICK,2014,0
RICK,2015,1
RICK,2016,2
RICK,2017,2
SFBS,2014,2
SFBS,2015,2
SFBS,2016,2
SFBS,2017,1
DAL,2014,2
DAL,2015,1
DAL,2016,1
DAL,2017,1
GRAM,2014,0
GRAM,2015,0
GRAM,2016,2
GRAM,2017,0
BV,2014,1
BV,2015,0
BV,2016,2
BV,2017,1
VMC,2014,2
VMC,2015,2
VMC,2016,2
VMC,2017,1
LAZ,2014,2
LAZ,2015,1
LAZ,2016,1
LAZ,2017,2
LEDS,2014,2
LEDS,2015,0
LEDS,2016,0
LEDS,2017,0
BBOX,2014,0
BBOX,2015,0
BBOX,2016,2
BBOX,2017,0
OXY,2014,0
OXY,2015,0
OXY,2016,2
OXY,2017,1
NFBK,2014,2
NFBK,2015,2
NFBK,2016,2
NFBK,2017,0
FFBC,2014,2
FFBC,2015,1
FFBC,2016,2
FFBC,2017,1
HFC,2014,0
HFC,2015,1
HFC,2016,0
HFC,2017,2
SGMS,2014,0
SGMS,2015,0
SGMS,2016,2
SGMS,2017,2
HSTM,2014,1
HSTM,2015,0
HSTM,2016,2
HSTM,2017,1
MDT,2014,2
MDT,2015,1
MDT,2016,1
MDT,2017,2
CYBR,2014,2
CYBR,2015,2
CYBR,2016,1
CYBR,2017,1
LIVE,2014,2
LIVE,2015,0
LIVE,2016,2
LIVE,2017,0
KMF,2014,1
KMF,2015,0
KMF,2016,2
KMF,2017,0
DVA,2014,2
DVA,2015,1
DVA,2016,1
DVA,2017,0
AKG,2014,1
AKG,2015,1
AKG,2016,2
AKG,2017,0
APAM,2014,0
APAM,2015,0
APAM,2016,1
APAM,2017,2
DEX,2014,1
DEX,2015,0
DEX,2016,2
DEX,2017,2
CLGX,2014,0
CLGX,2015,1
CLGX,2016,2
CLGX,2017,2
OHI,2014,2
OHI,2015,1
OHI,2016,1
OHI,2017,1
MCD,2014,1
MCD,2015,2
MCD,2016,1
MCD,2017,2
CHCI,2014,0
CHCI,2015,0
CHCI,2016,2
CHCI,2017,1
IROQ,2014,1
IROQ,2015,2
IROQ,2016,1
IROQ,2017,1
ASYS,2014,2
ASYS,2015,0
ASYS,2016,0
ASYS,2017,2
AWI,2014,0
AWI,2015,1
AWI,2016,1
AWI,2017,2
AGN,2014,2
AGN,2015,2
AGN,2016,0
AGN,2017,0
MCK,2014,2
MCK,2015,1
MCK,2016,0
MCK,2017,1
RIC,2014,2
RIC,2015,1
RIC,2016,2
RIC,2017,2
ATV,2014,1
ATV,2015,0
ATV,2016,2
ATV,2017,2
WCC,2014,0
WCC,2015,0
WCC,2016,2
WCC,2017,1
FTK,2014,1
FTK,2015,0
FTK,2016,0
FTK,2017,0
HMLP,2014,1
HMLP,2015,1
HMLP,2016,2
HMLP,2017,1
SUP,2014,1
SUP,2015,1
SUP,2016,2
SUP,2017,0
WVVI,2014,1
WVVI,2015,2
WVVI,2016,2
WVVI,2017,1
OME,2014,0
OME,2015,2
OME,2016,2
OME,2017,0
DGSE,2014,0
DGSE,2015,0
DGSE,2016,2
DGSE,2017,0
SGRP,2014,0
SGRP,2015,0
SGRP,2016,1
SGRP,2017,1
TS,2014,0
TS,2015,0
TS,2016,2
TS,2017,0
RAIL,2014,1
RAIL,2015,0
RAIL,2016,0
RAIL,2017,1
AM,2014,1
AM,2015,0
AM,2016,2
AM,2017,1
LBTYK,2014,2
LBTYK,2015,0
LBTYK,2016,0
LBTYK,2017,1
VSTM,2014,0
VSTM,2015,0
VSTM,2016,0
VSTM,2017,2
EBTC,2014,2
EBTC,2015,1
EBTC,2016,2
EBTC,2017,1
MHH,2014,0
MHH,2015,0
MHH,2016,1
MHH,2017,2
VLGEA,2014,1
VLGEA,2015,1
VLGEA,2016,2
VLGEA,2017,0
CASS,2014,0
CASS,2015,1
CASS,2016,2
CASS,2017,0
SYK,2014,2
SYK,2015,1
SYK,2016,2
SYK,2017,2
REIS,2014,2
REIS,2015,1
REIS,2016,1
REIS,2017,0
MX,2014,0
MX,2015,0
MX,2016,2
MX,2017,2
PDS,2014,0
PDS,2015,0
PDS,2016,2
PDS,2017,0
RRD,2014,1
RRD,2015,1
RRD,2016,0
RRD,2017,0
BLIN,2014,0
BLIN,2015,0
BLIN,2016,0
BLIN,2017,0
BX,2014,2
BX,2015,1
BX,2016,1
BX,2017,2
HMNY,2014,0
HMNY,2015,0
HMNY,2016,2
HMNY,2017,2
BSF,2014,2
BSF,2015,1
BSF,2016,1
BSF,2017,1
SLRC,2014,0
SLRC,2015,1
SLRC,2016,2
SLRC,2017,1
WERN,2014,2
WERN,2015,0
WERN,2016,2
WERN,2017,2
AON,2014,2
AON,2015,1
AON,2016,2
AON,2017,2
IR,2014,1
IR,2015,0
IR,2016,2
IR,2017,2
VVI,2014,1
VVI,2015,1
VVI,2016,2
VVI,2017,2
LOW,2014,2
LOW,2015,2
LOW,2016,1
LOW,2017,2
ARII,2014,2
ARII,2015,1
ARII,2016,1
ARII,2017,0
BLUE,2014,2
BLUE,2015,0
BLUE,2016,1
BLUE,2017,2
LPG,2014,0
LPG,2015,0
LPG,2016,0
LPG,2017,0
ASML,2014,2
ASML,2015,0
ASML,2016,2
ASML,2017,2
AWX,2014,0
AWX,2015,0
AWX,2016,2
AWX,2017,0
BBGI,2014,0
BBGI,2015,0
BBGI,2016,2
BBGI,2017,2
DDD,2014,0
DDD,2015,0
DDD,2016,2
DDD,2017,0
TNXP,2014,0
TNXP,2015,2
TNXP,2016,0
TNXP,2017,0
IDN,2014,0
IDN,2015,0
IDN,2016,2
IDN,2017,0
ISIG,2014,2
ISIG,2015,0
ISIG,2016,0
ISIG,2017,1
GRMN,2014,2
GRMN,2015,0
GRMN,2016,2
GRMN,2017,2
ZN,2014,1
ZN,2015,2
ZN,2016,0
ZN,2017,2
POPE,2014,1
POPE,2015,1
POPE,2016,1
POPE,2017,2
PBCT,2014,1
PBCT,2015,2
PBCT,2016,2
PBCT,2017,1
BHBK,2014,1
BHBK,2015,2
BHBK,2016,2
BHBK,2017,2
HCA,2014,2
HCA,2015,1
HCA,2016,2
HCA,2017,1
QRHC,2014,0
QRHC,2015,0
QRHC,2016,0
QRHC,2017,0
HDNG,2014,0
HDNG,2015,0
HDNG,2016,2
HDNG,2017,2
MBWM,2014,2
MBWM,2015,2
MBWM,2016,2
MBWM,2017,1
SPG,2014,2
SPG,2015,1
SPG,2016,1
SPG,2017,1
TTMI,2014,0
TTMI,2015,0
TTMI,2016,2
TTMI,2017,2
GOV,2014,1
GOV,2015,0
GOV,2016,2
GOV,2017,1
BTI,2014,1
BTI,2015,1
BTI,2016,1
BTI,2017,2
VRNS,2014,0
VRNS,2015,0
VRNS,2016,2
VRNS,2017,2
STL,2014,2
STL,2015,2
STL,2016,2
STL,2017,1
HSKA,2014,2
HSKA,2015,2
HSKA,2016,2
HSKA,2017,2
HNP,2014,2
HNP,2015,0
HNP,2016,0
HNP,2017,2
BWFG,2014,1
BWFG,2015,1
BWFG,2016,2
BWFG,2017,1
PLAB,2014,1
PLAB,2015,2
PLAB,2016,1
PLAB,2017,0
SMLP,2014,2
SMLP,2015,0
SMLP,2016,2
SMLP,2017,0
LL,2014,0
LL,2015,0
LL,2016,1
LL,2017,2
KE,2014,2
KE,2015,1
KE,2016,2
KE,2017,1
AIV,2014,2
AIV,2015,1
AIV,2016,2
AIV,2017,1
OVBC,2014,2
OVBC,2015,1
OVBC,2016,2
OVBC,2017,2
ST,2014,2
ST,2015,0
ST,2016,0
ST,2017,2
OCC,2014,2
OCC,2015,0
OCC,2016,1
OCC,2017,0
MDLY,2014,1
MDLY,2015,0
MDLY,2016,2
MDLY,2017,0
KAR,2014,2
KAR,2015,2
KAR,2016,2
KAR,2017,2
IDSY,2014,2
IDSY,2015,0
IDSY,2016,2
IDSY,2017,2
RBA,2014,2
RBA,2015,1
RBA,2016,2
RBA,2017,0
LABL,2014,2
LABL,2015,1
LABL,2016,2
LABL,2017,1
BANC,2014,1
BANC,2015,2
BANC,2016,2
BANC,2017,2
ITCI,2014,0
ITCI,2015,2
ITCI,2016,0
ITCI,2017,1
ABB,2014,0
ABB,2015,0
ABB,2016,2
ABB,2017,2
JACK,2014,2
JACK,2015,1
JACK,2016,2
JACK,2017,1
PTEN,2014,0
PTEN,2015,1
PTEN,2016,2
PTEN,2017,0
FPRX,2014,2
FPRX,2015,2
FPRX,2016,2
FPRX,2017,0
CATY,2014,1
CATY,2015,2
CATY,2016,2
CATY,2017,1
AXTA,2014,2
AXTA,2015,1
AXTA,2016,1
AXTA,2017,2
SSTK,2014,0
SSTK,2015,0
SSTK,2016,2
SSTK,2017,0
NEWT,2014,1
NEWT,2015,2
NEWT,2016,2
NEWT,2017,2
PAM,2014,2
PAM,2015,2
PAM,2016,2
PAM,2017,2
STX,2014,2
STX,2015,0
STX,2016,2
STX,2017,1
UVE,2014,2
UVE,2015,2
UVE,2016,2
UVE,2017,0
SIGM,2014,2
SIGM,2015,0
SIGM,2016,1
SIGM,2017,1
CCO,2014,2
CCO,2015,0
CCO,2016,2
CCO,2017,1
NAO,2014,0
NAO,2015,0
NAO,2016,0
NAO,2017,0
ISSC,2014,0
ISSC,2015,0
ISSC,2016,2
ISSC,2017,1
CMD,2014,2
CMD,2015,2
CMD,2016,2
CMD,2017,2
CTSH,2014,1
CTSH,2015,2
CTSH,2016,1
CTSH,2017,2
RVP,2014,2
RVP,2015,0
RVP,2016,0
RVP,2017,0
MZOR,2014,0
MZOR,2015,0
MZOR,2016,2
MZOR,2017,2
UPL,2017,0
BZH,2014,0
BZH,2015,0
BZH,2016,2
BZH,2017,2
UBSH,2014,1
UBSH,2015,1
UBSH,2016,2
UBSH,2017,1
GIGM,2014,1
GIGM,2015,0
GIGM,2016,1
GIGM,2017,1
GHDX,2014,2
GHDX,2015,2
GHDX,2016,0
GHDX,2017,1
SANM,2014,2
SANM,2015,0
SANM,2016,2
SANM,2017,1
BONT,2014,0
BONT,2015,0
BONT,2016,0
BONT,2017,0
SVU,2014,2
SVU,2015,0
SVU,2016,0
SVU,2017,0
FOX,2014,1
FOX,2015,0
FOX,2016,1
FOX,2017,1
QGEN,2014,1
QGEN,2015,2
QGEN,2016,1
QGEN,2017,2
AME,2014,1
AME,2015,1
AME,2016,1
AME,2017,2
SVA,2014,0
SVA,2015,1
SVA,2016,1
SVA,2017,2
CBZ,2014,1
CBZ,2015,2
CBZ,2016,2
CBZ,2017,1
CRMT,2014,2
CRMT,2015,0
CRMT,2016,2
CRMT,2017,1
IPCI,2014,0
IPCI,2015,0
IPCI,2016,2
IPCI,2017,0
CEQP,2014,0
CEQP,2015,0
CEQP,2016,2
CEQP,2017,1
EPZM,2014,1
EPZM,2015,0
EPZM,2016,0
EPZM,2017,2
FCSC,2014,0
FCSC,2015,2
FCSC,2016,0
FCSC,2017,0
COOL,2014,0
COOL,2015,0
COOL,2016,0
COOL,2017,2
GPK,2014,2
GPK,2015,1
GPK,2016,1
GPK,2017,2
WFC,2014,2
WFC,2015,1
WFC,2016,1
WFC,2017,1
ALGN,2014,1
ALGN,2015,2
ALGN,2016,2
ALGN,2017,2
NTL,2014,2
NTL,2015,0
NTL,2016,2
NTL,2017,2
PGC,2014,1
PGC,2015,2
PGC,2016,2
PGC,2017,1
DST,2014,1
DST,2015,2
DST,2016,1
DST,2017,2
MANT,2014,1
MANT,2015,1
MANT,2016,2
MANT,2017,2
PDT,2014,2
PDT,2015,1
PDT,2016,2
PDT,2017,2
AMNB,2014,1
AMNB,2015,2
AMNB,2016,2
AMNB,2017,1
DFS,2014,2
DFS,2015,0
DFS,2016,2
DFS,2017,1
OCUL,2014,2
OCUL,2015,0
OCUL,2016,1
OCUL,2017,0
KGC,2014,0
KGC,2015,0
KGC,2016,2
KGC,2017,2
ARTW,2014,0
ARTW,2015,0
ARTW,2016,2
ARTW,2017,0
SPA,2014,1
SPA,2015,0
SPA,2016,2
SPA,2017,1
OXLC,2014,1
OXLC,2015,0
OXLC,2016,2
OXLC,2017,1
ARDX,2014,2
ARDX,2015,0
ARDX,2016,0
ARDX,2017,0
ESS,2014,2
ESS,2015,2
ESS,2016,1
ESS,2017,2
AXP,2014,1
AXP,2015,0
AXP,2016,2
AXP,2017,2
BAK,2014,0
BAK,2015,2
BAK,2016,2
BAK,2017,2
TAST,2014,2
TAST,2015,2
TAST,2016,2
TAST,2017,0
GRX,2014,1
GRX,2015,1
GRX,2016,1
GRX,2017,1
JBL,2014,2
JBL,2015,1
JBL,2016,1
JBL,2017,2
LDOS,2014,1
LDOS,2015,2
LDOS,2016,2
LDOS,2017,2
XON,2014,2
XON,2015,2
XON,2016,0
XON,2017,0
FIS,2014,2
FIS,2015,1
FIS,2016,2
FIS,2017,2
REED,2014,0
REED,2015,1
REED,2016,0
REED,2017,0
BWINA,2014,1
BWINA,2015,1
BWINA,2016,2
BWINA,2017,1
OVLY,2014,2
OVLY,2015,1
OVLY,2016,2
OVLY,2017,2
SNV,2014,2
SNV,2015,2
SNV,2016,2
SNV,2017,2
RGSE,2014,0
RGSE,2015,0
RGSE,2016,0
RGSE,2017,0
ACCO,2014,2
ACCO,2015,0
ACCO,2016,2
ACCO,2017,1
OCFC,2014,1
OCFC,2015,2
OCFC,2016,2
OCFC,2017,0
NSH,2014,2
NSH,2015,0
NSH,2016,2
NSH,2017,0
PRAH,2014,2
PRAH,2015,2
PRAH,2016,2
PRAH,2017,2
CRTO,2014,2
CRTO,2015,1
CRTO,2016,1
CRTO,2017,0
LNN,2014,1
LNN,2015,0
LNN,2016,1
LNN,2017,2
ACLS,2014,1
ACLS,2015,1
ACLS,2016,2
ACLS,2017,2
IRET,2014,1
IRET,2015,1
IRET,2016,2
IRET,2017,0
GMED,2014,2
GMED,2015,2
GMED,2016,1
GMED,2017,2
PTR,2014,1
PTR,2015,0
PTR,2016,2
PTR,2017,1
CTAS,2014,2
CTAS,2015,2
CTAS,2016,2
CTAS,2017,2
EGN,2014,1
EGN,2015,0
EGN,2016,2
EGN,2017,1
BRX,2014,2
BRX,2015,1
BRX,2016,1
BRX,2017,0
COF,2014,1
COF,2015,0
COF,2016,2
COF,2017,1
TCP,2014,2
TCP,2015,0
TCP,2016,2
TCP,2017,1
ACHN,2014,2
ACHN,2015,0
ACHN,2016,0
ACHN,2017,1
VGR,2014,2
VGR,2015,2
VGR,2016,2
VGR,2017,1
NAVB,2014,1
NAVB,2015,0
NAVB,2016,0
NAVB,2017,0
OMCL,2014,2
OMCL,2015,1
OMCL,2016,2
OMCL,2017,2
HURC,2014,2
HURC,2015,0
HURC,2016,2
HURC,2017,2
BNFT,2014,0
BNFT,2015,2
BNFT,2016,0
BNFT,2017,0
GPC,2014,2
GPC,2015,0
GPC,2016,2
GPC,2017,1
AMRB,2014,1
AMRB,2015,2
AMRB,2016,2
AMRB,2017,1
BUD,2014,2
BUD,2015,2
BUD,2016,0
BUD,2017,2
EBS,2014,2
EBS,2015,2
EBS,2016,0
EBS,2017,2
USA,2014,1
USA,2015,1
USA,2016,1
USA,2017,2
ESE,2014,1
ESE,2015,1
ESE,2016,2
ESE,2017,1
TNH,2014,0
TNH,2015,1
TNH,2016,1
TNH,2017,0
WR,2014,2
WR,2015,1
WR,2016,2
WR,2017,1
ARRS,2014,2
ARRS,2015,1
ARRS,2016,1
ARRS,2017,1
TCI,2014,2
TCI,2015,1
TCI,2016,2
TCI,2017,2
CRK,2014,0
CRK,2015,0
CRK,2016,2
CRK,2017,0
HPP,2014,2
HPP,2015,1
HPP,2016,2
HPP,2017,1
ARLP,2014,2
ARLP,2015,0
ARLP,2016,2
ARLP,2017,1
PEG,2014,2
PEG,2015,1
PEG,2016,2
PEG,2017,2
CHNR,2014,0
CHNR,2015,0
CHNR,2016,2
CHNR,2017,1
OSTK,2014,0
OSTK,2015,0
OSTK,2016,2
OSTK,2017,2
COR,2014,2
COR,2015,2
COR,2016,2
COR,2017,2
ANTM,2014,2
ANTM,2015,2
ANTM,2016,1
ANTM,2017,2
ATTO,2014,0
ATTO,2015,1
ATTO,2016,0
ATTO,2017,2
PMF,2014,2
PMF,2015,2
PMF,2016,1
PMF,2017,1
TEL,2014,2
TEL,2015,1
TEL,2016,2
TEL,2017,2
CLI,2014,1
CLI,2015,2
CLI,2016,2
CLI,2017,0
MDXG,2014,2
MDXG,2015,1
MDXG,2016,1
MDXG,2017,2
TR,2014,1
TR,2015,1
TR,2016,2
TR,2017,1
TRQ,2014,1
TRQ,2015,0
TRQ,2016,2
TRQ,2017,1
NEE,2014,2
NEE,2015,1
NEE,2016,2
NEE,2017,2
TAX,2014,2
TAX,2015,0
TAX,2016,0
TAX,2017,1
HPI,2014,2
HPI,2015,1
HPI,2016,2
HPI,2017,2
ELON,2014,0
ELON,2015,0
ELON,2016,0
ELON,2017,0
DRYS,2014,0
DRYS,2015,0
DRYS,2016,0
DRYS,2017,0
UBNK,2014,1
UBNK,2015,1
UBNK,2016,2
UBNK,2017,1
PZZA,2014,2
PZZA,2015,1
PZZA,2016,2
PZZA,2017,0
COUP,2016,0
COUP,2017,2
RUSHA,2014,2
RUSHA,2015,0
RUSHA,2016,2
RUSHA,2017,2
KBAL,2014,0
KBAL,2015,1
KBAL,2016,2
KBAL,2017,1
CPIX,2014,2
CPIX,2015,0
CPIX,2016,1
CPIX,2017,2
WB,2014,0
WB,2015,2
WB,2016,2
WB,2017,2
TLYS,2014,0
TLYS,2015,0
TLYS,2016,2
TLYS,2017,1
ABR,2014,1
ABR,2015,2
ABR,2016,2
ABR,2017,2
ICLR,2014,2
ICLR,2015,2
ICLR,2016,1
ICLR,2017,2
SNSS,2014,0
SNSS,2015,0
SNSS,2016,0
SNSS,2017,0
AI,2014,2
AI,2015,0
AI,2016,2
AI,2017,0
IRWD,2014,2
IRWD,2015,0
IRWD,2016,2
IRWD,2017,1
NDLS,2014,0
NDLS,2015,0
NDLS,2016,0
NDLS,2017,1
WLL,2014,0
WLL,2015,0
WLL,2016,2
WLL,2017,0
EMN,2014,1
EMN,2015,1
EMN,2016,2
EMN,2017,2
EGL,2014,2
EGL,2015,1
EGL,2016,1
EGL,2017,0
JMEI,2014,0
JMEI,2015,0
JMEI,2016,0
JMEI,2017,0
AVP,2014,0
AVP,2015,0
AVP,2016,2
AVP,2017,0
PE,2014,0
PE,2015,2
PE,2016,2
PE,2017,0
TGEN,2014,0
TGEN,2015,0
TGEN,2016,2
TGEN,2017,0
CNNX,2014,0
CNNX,2015,0
CNNX,2016,2
CNNX,2017,0
TLF,2014,1
TLF,2015,0
TLF,2016,2
TLF,2017,1
CPSI,2014,1
CPSI,2015,0
CPSI,2016,0
CPSI,2017,2
MTEX,2014,2
MTEX,2015,0
MTEX,2016,1
MTEX,2017,0
VLY,2014,1
VLY,2015,1
VLY,2016,2
VLY,2017,1
IMPV,2014,1
IMPV,2015,2
IMPV,2016,0
IMPV,2017,2
LTS,2014,2
LTS,2015,0
LTS,2016,1
LTS,2017,2
CIE,2014,0
CIE,2015,0
CIE,2016,0
CIE,2017,0
NFX,2014,2
NFX,2015,2
NFX,2016,2
NFX,2017,0
IVAC,2014,1
IVAC,2015,0
IVAC,2016,2
IVAC,2017,0
HUM,2014,2
HUM,2015,2
HUM,2016,2
HUM,2017,2
VTL,2014,2
VTL,2015,0
VTL,2016,0
VTL,2017,2
XYL,2014,2
XYL,2015,1
XYL,2016,2
XYL,2017,2
AWK,2014,2
AWK,2015,2
AWK,2016,2
AWK,2017,2
QTNT,2014,2
QTNT,2015,1
QTNT,2016,0
QTNT,2017,1
NAK,2014,0
NAK,2015,0
NAK,2016,2
NAK,2017,1
CCNE,2014,1
CCNE,2015,1
CCNE,2016,2
CCNE,2017,1
BLDR,2014,1
BLDR,2015,2
BLDR,2016,1
BLDR,2017,2
JCP,2014,0
JCP,2015,1
JCP,2016,2
JCP,2017,0
CPHI,2014,0
CPHI,2015,0
CPHI,2016,2
CPHI,2017,0
SEE,2014,2
SEE,2015,1
SEE,2016,1
SEE,2017,1
BYD,2014,2
BYD,2015,2
BYD,2016,1
BYD,2017,2
NUVA,2014,2
NUVA,2015,2
NUVA,2016,2
NUVA,2017,0
ALQA,2014,0
ALQA,2015,0
ALQA,2016,0
ALQA,2017,0
AMTD,2014,2
AMTD,2015,1
AMTD,2016,2
AMTD,2017,2
WBA,2014,2
WBA,2015,2
WBA,2016,1
WBA,2017,0
ENRJ,2014,0
ENRJ,2015,0
ENRJ,2016,2
ENRJ,2017,1
GLUU,2014,1
GLUU,2015,0
GLUU,2016,0
GLUU,2017,2
CREE,2014,0
CREE,2015,0
CREE,2016,1
CREE,2017,2
LXRX,2014,0
LXRX,2015,2
LXRX,2016,1
LXRX,2017,0
DWCH,2014,0
DWCH,2015,0
DWCH,2016,1
DWCH,2017,2
JOUT,2014,2
JOUT,2015,0
JOUT,2016,2
JOUT,2017,2
LYB,2014,1
LYB,2015,2
LYB,2016,1
LYB,2017,2
LAKE,2014,2
LAKE,2015,2
LAKE,2016,0
LAKE,2017,2
SNN,2014,2
SNN,2015,1
SNN,2016,0
SNN,2017,2
NMR,2014,0
NMR,2015,1
NMR,2016,1
NMR,2017,1
PDLI,2014,1
PDLI,2015,0
PDLI,2016,0
PDLI,2017,2
NG,2014,1
NG,2015,2
NG,2016,1
NG,2017,1
VSAT,2014,1
VSAT,2015,1
VSAT,2016,2
VSAT,2017,1
SNPS,2014,1
SNPS,2015,1
SNPS,2016,2
SNPS,2017,2
NCMI,2014,0
NCMI,2015,2
NCMI,2016,1
NCMI,2017,0
GIS,2014,2
GIS,2015,2
GIS,2016,2
GIS,2017,0
JUNO,2014,2
JUNO,2015,1
JUNO,2016,0
JUNO,2017,2
RPAI,2014,2
RPAI,2015,1
RPAI,2016,1
RPAI,2017,0
CSCO,2014,2
CSCO,2015,1
CSCO,2016,2
CSCO,2017,2
PFLT,2014,1
PFLT,2015,0
PFLT,2016,2
PFLT,2017,1
AT,2014,0
AT,2015,0
AT,2016,2
AT,2017,1
TOT,2014,0
TOT,2015,1
TOT,2016,2
TOT,2017,2
OLP,2014,2
OLP,2015,1
OLP,2016,2
OLP,2017,1
XENE,2014,2
XENE,2015,0
XENE,2016,1
XENE,2017,0
RUTH,2014,2
RUTH,2015,2
RUTH,2016,2
RUTH,2017,2
PNM,2014,2
PNM,2015,1
PNM,2016,2
PNM,2017,2
BLRX,2014,0
BLRX,2015,0
BLRX,2016,0
BLRX,2017,2
OHGI,2014,0
OHGI,2015,0
OHGI,2016,0
OHGI,2017,1
DXCM,2014,2
DXCM,2015,2
DXCM,2016,0
DXCM,2017,0
EVI,2014,1
EVI,2015,2
EVI,2016,2
EVI,2017,2
ACTA,2014,1
ACTA,2015,0
ACTA,2016,2
ACTA,2017,1
FFKT,2014,1
FFKT,2015,2
FFKT,2016,2
FFKT,2017,1
GWR,2014,1
GWR,2015,0
GWR,2016,2
GWR,2017,1
SEED,2014,2
SEED,2015,1
SEED,2016,2
SEED,2017,0
ELTK,2014,0
ELTK,2015,1
ELTK,2016,0
ELTK,2017,0
STMP,2014,2
STMP,2015,2
STMP,2016,1
STMP,2017,2
DCT,2014,2
DCT,2015,1
DCT,2016,2
DCT,2017,2
BRC,2014,0
BRC,2015,0
BRC,2016,2
BRC,2017,1
CMA,2014,1
CMA,2015,1
CMA,2016,2
CMA,2017,1
